-1 1:27 2:21 3:6 4:0 5:0 6:4
-1 1:20 2:23 3:1 4:0 5:2 6:1
-1 1:46 2:47 3:0 4:0 5:4 6:1
-1 1:41 2:25 3:1 4:0 5:0 6:0
-1 1:15 2:29 3:3 4:5 5:0 6:0
-1 1:32 2:37 3:0 4:4 5:1 6:0
-1 1:32 2:12 3:0 4:0 5:2 6:2
-1 1:19 2:16 3:0 4:0 5:2 6:5
-1 1:31 2:22 3:0 4:0 5:0 6:0
-1 1:37 2:37 3:4 4:5 5:1 6:0
-1 1:49 2:33 3:1 4:2 5:1 6:0
-1 1:47 2:48 3:5 4:1 5:0 6:0
-1 1:21 2:27 3:0 4:0 5:0 6:2
-1 1:41 2:34 3:3 4:1 5:2 6:4
-1 1:40 2:19 3:6 4:0 5:0 6:1
-1 1:32 2:23 3:1 4:0 5:2 6:0
-1 1:25 2:15 3:1 4:0 5:3 6:0
-1 1:52 2:55 3:5 4:2 5:4 6:1
-1 1:50 2:47 3:0 4:1 5:0 6:3
-1 1:34 2:26 3:3 4:0 5:2 6:2
-1 1:28 2:25 3:0 4:1 5:3 6:0
-1 1:10 2:12 3:2 4:2 5:1 6:1
-1 1:20 2:13 3:0 4:0 5:4 6:6
-1 1:27 2:6 3:0 4:0 5:3 6:0
-1 1:23 2:24 3:1 4:0 5:0 6:0
-1 1:64 2:54 3:0 4:0 5:0 6:2
-1 1:39 2:30 3:0 4:1 5:0 6:0
-1 1:47 2:59 3:1 4:4 5:2 6:1
-1 1:27 2:40 3:1 4:0 5:6 6:3
-1 1:58 2:48 3:1 4:2 5:1 6:1
-1 1:41 2:42 3:1 4:0 5:6 6:0
-1 1:40 2:51 3:0 4:2 5:2 6:1
-1 1:22 2:35 3:0 4:0 5:2 6:2
-1 1:33 2:48 3:1 4:2 5:0 6:1
-1 1:46 2:44 3:0 4:1 5:3 6:0
-1 1:34 2:26 3:0 4:1 5:3 6:0
-1 1:40 2:44 3:2 4:0 5:0 6:5
-1 1:46 2:40 3:1 4:4 5:4 6:0
-1 1:26 2:21 3:3 4:1 5:1 6:1
-1 1:30 2:22 3:1 4:1 5:0 6:5
-1 1:12 2:31 3:1 4:0 5:1 6:5
-1 1:52 2:26 3:1 4:0 5:0 6:0
-1 1:32 2:41 3:2 4:5 5:0 6:3
-1 1:50 2:60 3:0 4:0 5:0 6:0
-1 1:32 2:38 3:0 4:3 5:0 6:0
-1 1:22 2:19 3:3 4:2 5:0 6:5
-1 1:14 2:28 3:2 4:0 5:2 6:0
-1 1:50 2:54 3:0 4:0 5:5 6:0
-1 1:22 2:34 3:1 4:2 5:0 6:0
-1 1:30 2:23 3:5 4:0 5:5 6:0
-1 1:56 2:50 3:6 4:3 5:0 6:0
-1 1:32 2:49 3:1 4:4 5:2 6:1
-1 1:25 2:11 3:7 4:0 5:0 6:0
-1 1:30 2:36 3:1 4:1 5:0 6:3
-1 1:63 2:45 3:0 4:0 5:1 6:4
-1 1:27 2:30 3:2 4:4 5:1 6:3
-1 1:41 2:26 3:0 4:3 5:4 6:1
-1 1:10 2:14 3:0 4:0 5:1 6:3
-1 1:59 2:22 3:0 4:3 5:3 6:0
-1 1:32 2:25 3:0 4:0 5:0 6:0
-1 1:37 2:44 3:0 4:0 5:0 6:0
-1 1:67 2:61 3:6 4:3 5:0 6:0
-1 1:25 2:23 3:3 4:2 5:5 6:0
-1 1:30 2:25 3:2 4:0 5:0 6:0
-1 1:85 2:81 3:0 4:2 5:6 6:0
-1 1:37 2:42 3:1 4:1 5:1 6:0
-1 1:19 2:30 3:1 4:0 5:1 6:3
-1 1:42 2:41 3:5 4:0 5:5 6:4
-1 1:24 2:20 3:1 4:0 5:3 6:0
-1 1:46 2:29 3:5 4:5 5:2 6:0
-1 1:9 2:18 3:0 4:0 5:1 6:2
-1 1:88 2:58 3:0 4:0 5:0 6:0
-1 1:33 2:32 3:6 4:2 5:1 6:1
-1 1:21 2:21 3:1 4:1 5:0 6:1
-1 1:28 2:16 3:3 4:0 5:0 6:0
-1 1:60 2:49 3:0 4:0 5:1 6:2
-1 1:35 2:24 3:3 4:1 5:0 6:0
-1 1:25 2:29 3:2 4:1 5:0 6:1
-1 1:18 2:8 3:1 4:0 5:0 6:1
-1 1:50 2:33 3:0 4:1 5:0 6:1
-1 1:26 2:18 3:1 4:4 5:2 6:1
-1 1:20 2:16 3:0 4:0 5:1 6:1
-1 1:38 2:43 3:1 4:5 5:0 6:0
-1 1:33 2:21 3:0 4:0 5:1 6:0
-1 1:76 2:45 3:2 4:1 5:1 6:3
-1 1:16 2:26 3:3 4:5 5:0 6:0
-1 1:70 2:53 3:6 4:0 5:3 6:2
-1 1:35 2:31 3:2 4:4 5:0 6:0
-1 1:50 2:30 3:1 4:0 5:0 6:1
-1 1:39 2:31 3:1 4:3 5:2 6:1
-1 1:45 2:41 3:3 4:2 5:5 6:0
-1 1:40 2:32 3:4 4:1 5:1 6:1
-1 1:13 2:25 3:0 4:0 5:0 6:2
-1 1:20 2:24 3:2 4:4 5:4 6:2
-1 1:22 2:31 3:2 4:1 5:4 6:6
-1 1:63 2:56 3:3 4:0 5:7 6:6
-1 1:14 2:16 3:0 4:0 5:0 6:0
-1 1:14 2:9 3:0 4:0 5:2 6:0
-1 1:68 2:50 3:4 4:2 5:0 6:0
-1 1:40 2:19 3:0 4:1 5:0 6:0
-1 1:41 2:47 3:0 4:0 5:1 6:2
-1 1:40 2:36 3:3 4:2 5:3 6:0
-1 1:65 2:67 3:3 4:0 5:0 6:3
-1 1:46 2:51 3:0 4:0 5:0 6:0
-1 1:72 2:56 3:4 4:3 5:3 6:0
-1 1:50 2:64 3:0 4:0 5:1 6:0
-1 1:23 2:16 3:0 4:0 5:2 6:0
-1 1:28 2:24 3:5 4:12 5:0 6:0
-1 1:45 2:67 3:0 4:3 5:3 6:0
-1 1:51 2:36 3:2 4:1 5:7 6:2
-1 1:40 2:35 3:0 4:2 5:1 6:1
-1 1:36 2:31 3:0 4:2 5:3 6:0
-1 1:30 2:44 3:2 4:3 5:0 6:0
-1 1:30 2:22 3:2 4:1 5:1 6:0
-1 1:31 2:37 3:1 4:2 5:2 6:2
-1 1:35 2:21 3:0 4:0 5:7 6:7
-1 1:40 2:31 3:3 4:2 5:3 6:0
-1 1:18 2:23 3:0 4:4 5:4 6:2
-1 1:45 2:57 3:0 4:2 5:2 6:1
-1 1:24 2:30 3:0 4:1 5:0 6:0
-1 1:34 2:16 3:1 4:1 5:0 6:1
-1 1:25 2:23 3:1 4:6 5:4 6:0
-1 1:24 2:40 3:4 4:1 5:6 6:1
-1 1:23 2:21 3:0 4:3 5:0 6:2
-1 1:16 2:44 3:0 4:4 5:0 6:7
-1 1:56 2:40 3:2 4:0 5:2 6:2
-1 1:51 2:54 3:0 4:1 5:0 6:1
-1 1:51 2:26 3:0 4:0 5:0 6:0
-1 1:21 2:30 3:2 4:1 5:2 6:5
-1 1:15 2:25 3:0 4:0 5:0 6:0
-1 1:60 2:57 3:7 4:1 5:0 6:1
-1 1:27 2:16 3:0 4:0 5:5 6:1
-1 1:26 2:26 3:2 4:3 5:1 6:3
-1 1:28 2:20 3:0 4:0 5:0 6:0
-1 1:37 2:27 3:3 4:0 5:0 6:0
-1 1:13 2:7 3:2 4:0 5:1 6:1
-1 1:63 2:50 3:3 4:1 5:4 6:1
-1 1:16 2:13 3:0 4:0 5:5 6:0
-1 1:19 2:34 3:0 4:1 5:0 6:0
-1 1:32 2:42 3:0 4:1 5:0 6:1
-1 1:46 2:26 3:0 4:0 5:0 6:2
-1 1:12 2:3 3:2 4:1 5:0 6:0
-1 1:23 2:25 3:1 4:0 5:0 6:0
-1 1:31 2:37 3:1 4:1 5:1 6:1
-1 1:30 2:45 3:3 4:1 5:0 6:0
-1 1:28 2:17 3:1 4:1 5:0 6:0
-1 1:36 2:33 3:2 4:0 5:0 6:0
-1 1:34 2:28 3:0 4:0 5:0 6:1
-1 1:21 2:31 3:0 4:1 5:2 6:0
-1 1:40 2:37 3:3 4:3 5:0 6:3
-1 1:46 2:29 3:0 4:2 5:1 6:0
-1 1:67 2:47 3:0 4:5 5:3 6:0
-1 1:32 2:46 3:1 4:0 5:3 6:0
-1 1:27 2:32 3:0 4:2 5:0 6:0
-1 1:37 2:38 3:5 4:3 5:1 6:0
-1 1:31 2:41 3:3 4:0 5:0 6:1
-1 1:59 2:47 3:0 4:0 5:3 6:1
-1 1:18 2:28 3:0 4:2 5:2 6:0
-1 1:23 2:16 3:1 4:0 5:3 6:1
-1 1:31 2:31 3:3 4:1 5:1 6:0
-1 1:18 2:30 3:0 4:0 5:0 6:5
-1 1:8 2:26 3:0 4:0 5:1 6:1
-1 1:36 2:31 3:1 4:1 5:0 6:0
-1 1:38 2:29 3:0 4:0 5:0 6:0
-1 1:64 2:51 3:2 4:3 5:0 6:0
-1 1:15 2:7 3:4 4:0 5:0 6:0
-1 1:46 2:46 3:0 4:1 5:7 6:1
-1 1:16 2:28 3:4 4:2 5:0 6:4
-1 1:31 2:36 3:0 4:0 5:3 6:0
-1 1:13 2:14 3:3 4:2 5:0 6:0
-1 1:29 2:20 3:2 4:1 5:0 6:2
-1 1:44 2:61 3:1 4:3 5:2 6:5
-1 1:48 2:56 3:5 4:0 5:1 6:0
-1 1:39 2:47 3:1 4:0 5:6 6:1
-1 1:52 2:44 3:2 4:0 5:0 6:1
-1 1:22 2:22 3:0 4:2 5:4 6:1
-1 1:23 2:35 3:0 4:3 5:0 6:2
-1 1:27 2:47 3:0 4:2 5:0 6:0
-1 1:37 2:17 3:2 4:1 5:5 6:1
-1 1:27 2:25 3:5 4:2 5:0 6:2
-1 1:28 2:20 3:0 4:4 5:0 6:0
-1 1:32 2:52 3:3 4:1 5:0 6:2
-1 1:16 2:15 3:4 4:2 5:2 6:0
-1 1:66 2:45 3:1 4:1 5:3 6:1
-1 1:30 2:32 3:0 4:0 5:1 6:0
-1 1:27 2:31 3:5 4:3 5:0 6:0
-1 1:30 2:28 3:4 4:4 5:1 6:0
-1 1:56 2:42 3:2 4:0 5:0 6:0
-1 1:24 2:21 3:0 4:2 5:0 6:0
-1 1:44 2:36 3:3 4:1 5:5 6:6
-1 1:30 2:41 3:1 4:0 5:0 6:1
-1 1:53 2:50 3:2 4:1 5:2 6:3
-1 1:40 2:38 3:1 4:1 5:0 6:0
-1 1:38 2:29 3:2 4:1 5:6 6:0
-1 1:55 2:39 3:3 4:0 5:0 6:0
-1 1:61 2:53 3:3 4:1 5:2 6:0
-1 1:47 2:30 3:3 4:0 5:1 6:2
-1 1:23 2:19 3:1 4:0 5:0 6:0
-1 1:40 2:27 3:3 4:1 5:2 6:0
-1 1:30 2:28 3:0 4:1 5:0 6:0
-1 1:42 2:35 3:1 4:1 5:4 6:0
-1 1:51 2:39 3:2 4:2 5:2 6:0
-1 1:32 2:20 3:0 4:0 5:1 6:0
-1 1:14 2:16 3:2 4:0 5:3 6:4
-1 1:30 2:28 3:0 4:2 5:3 6:1
-1 1:37 2:53 3:2 4:2 5:0 6:0
-1 1:28 2:9 3:3 4:1 5:0 6:0
-1 1:39 2:40 3:1 4:0 5:0 6:0
-1 1:51 2:48 3:0 4:3 5:0 6:1
-1 1:44 2:39 3:0 4:2 5:1 6:0
-1 1:50 2:30 3:3 4:1 5:0 6:0
-1 1:11 2:15 3:2 4:2 5:0 6:0
-1 1:12 2:25 3:2 4:6 5:1 6:4
-1 1:30 2:21 3:0 4:2 5:1 6:0
-1 1:67 2:38 3:2 4:2 5:5 6:4
-1 1:42 2:42 3:3 4:0 5:1 6:0
-1 1:55 2:50 3:4 4:5 5:0 6:2
-1 1:38 2:35 3:1 4:0 5:6 6:0
-1 1:35 2:34 3:4 4:2 5:1 6:0
-1 1:60 2:52 3:1 4:4 5:6 6:6
-1 1:56 2:51 3:2 4:0 5:5 6:0
-1 1:39 2:47 3:0 4:5 5:0 6:0
-1 1:29 2:18 3:2 4:2 5:1 6:0
-1 1:47 2:55 3:0 4:3 5:5 6:1
-1 1:36 2:32 3:3 4:0 5:1 6:1
-1 1:50 2:65 3:3 4:5 5:0 6:0
-1 1:17 2:12 3:0 4:1 5:3 6:0
-1 1:62 2:52 3:1 4:2 5:2 6:0
-1 1:50 2:38 3:8 4:1 5:0 6:4
-1 1:47 2:55 3:5 4:2 5:0 6:0
-1 1:35 2:40 3:0 4:1 5:0 6:0
-1 1:23 2:36 3:0 4:1 5:1 6:4
-1 1:26 2:18 3:1 4:1 5:7 6:1
-1 1:52 2:54 3:5 4:9 5:0 6:1
-1 1:15 2:14 3:0 4:0 5:0 6:0
-1 1:34 2:26 3:3 4:0 5:3 6:0
-1 1:56 2:56 3:1 4:0 5:3 6:1
-1 1:41 2:48 3:4 4:3 5:1 6:2
-1 1:58 2:50 3:3 4:1 5:6 6:3
-1 1:37 2:20 3:1 4:0 5:3 6:1
-1 1:35 2:28 3:0 4:0 5:0 6:0
-1 1:27 2:26 3:0 4:1 5:3 6:2
-1 1:29 2:26 3:1 4:1 5:0 6:2
-1 1:43 2:27 3:6 4:5 5:6 6:3
-1 1:30 2:26 3:0 4:1 5:2 6:2
-1 1:76 2:72 3:4 4:1 5:4 6:2
-1 1:14 2:8 3:1 4:0 5:1 6:2
-1 1:42 2:31 3:5 4:6 5:0 6:1
-1 1:37 2:26 3:6 4:1 5:4 6:0
-1 1:22 2:19 3:0 4:0 5:5 6:0
-1 1:30 2:23 3:0 4:3 5:0 6:1
-1 1:38 2:27 3:1 4:0 5:2 6:1
-1 1:25 2:26 3:0 4:4 5:1 6:1
-1 1:18 2:14 3:2 4:2 5:3 6:0
-1 1:25 2:18 3:0 4:2 5:0 6:1
-1 1:20 2:14 3:3 4:0 5:3 6:1
-1 1:40 2:43 3:0 4:2 5:0 6:0
-1 1:34 2:41 3:5 4:0 5:3 6:2
-1 1:19 2:15 3:2 4:1 5:0 6:3
-1 1:52 2:56 3:2 4:2 5:0 6:3
-1 1:31 2:40 3:0 4:0 5:0 6:0
-1 1:33 2:19 3:0 4:0 5:2 6:0
-1 1:26 2:31 3:3 4:0 5:4 6:3
-1 1:42 2:42 3:1 4:3 5:5 6:0
-1 1:45 2:47 3:3 4:1 5:0 6:1
-1 1:40 2:17 3:0 4:0 5:4 6:0
-1 1:56 2:50 3:3 4:1 5:6 6:3
-1 1:50 2:26 3:0 4:0 5:4 6:0
-1 1:22 2:36 3:0 4:0 5:1 6:4
-1 1:7 2:11 3:1 4:0 5:0 6:0
-1 1:60 2:46 3:5 4:2 5:1 6:1
-1 1:57 2:42 3:2 4:0 5:0 6:1
-1 1:50 2:52 3:0 4:0 5:4 6:0
-1 1:29 2:26 3:1 4:2 5:0 6:0
-1 1:23 2:24 3:6 4:1 5:3 6:2
-1 1:40 2:31 3:4 4:1 5:2 6:1
-1 1:35 2:35 3:0 4:0 5:0 6:8
-1 1:22 2:34 3:2 4:1 5:4 6:0
-1 1:49 2:30 3:4 4:3 5:3 6:5
-1 1:65 2:60 3:2 4:2 5:1 6:1
-1 1:50 2:52 3:2 4:1 5:2 6:0
-1 1:22 2:31 3:4 4:1 5:1 6:0
-1 1:38 2:39 3:1 4:2 5:4 6:0
-1 1:24 2:33 3:1 4:0 5:3 6:0
-1 1:30 2:21 3:2 4:1 5:0 6:0
-1 1:41 2:41 3:2 4:7 5:1 6:1
-1 1:35 2:34 3:4 4:2 5:2 6:3
-1 1:52 2:27 3:4 4:3 5:2 6:2
-1 1:35 2:29 3:7 4:0 5:3 6:7
-1 1:37 2:31 3:1 4:2 5:3 6:2
-1 1:10 2:16 3:0 4:2 5:2 6:4
-1 1:54 2:36 3:3 4:2 5:3 6:4
-1 1:23 2:17 3:3 4:0 5:5 6:1
-1 1:15 2:5 3:0 4:1 5:4 6:0
-1 1:32 2:29 3:1 4:2 5:1 6:1
-1 1:43 2:32 3:0 4:2 5:6 6:0
-1 1:31 2:20 3:0 4:0 5:2 6:2
-1 1:49 2:43 3:8 4:0 5:4 6:1
-1 1:51 2:42 3:5 4:1 5:5 6:0
-1 1:36 2:39 3:1 4:4 5:2 6:0
-1 1:44 2:40 3:1 4:1 5:1 6:2
-1 1:18 2:30 3:1 4:5 5:0 6:0
-1 1:45 2:33 3:2 4:0 5:2 6:0
-1 1:30 2:18 3:0 4:0 5:2 6:0
-1 1:11 2:16 3:0 4:0 5:0 6:0
-1 1:49 2:41 3:0 4:0 5:3 6:0
-1 1:30 2:25 3:1 4:0 5:0 6:1
-1 1:12 2:8 3:3 4:2 5:0 6:0
-1 1:17 2:25 3:0 4:0 5:2 6:0
-1 1:47 2:23 3:3 4:0 5:0 6:0
-1 1:33 2:32 3:5 4:1 5:1 6:2
-1 1:17 2:17 3:4 4:0 5:0 6:3
-1 1:42 2:42 3:1 4:0 5:2 6:0
-1 1:62 2:53 3:3 4:0 5:1 6:0
-1 1:23 2:23 3:0 4:1 5:0 6:0
-1 1:33 2:32 3:2 4:0 5:1 6:0
-1 1:26 2:22 3:0 4:0 5:0 6:0
-1 1:36 2:51 3:0 4:3 5:0 6:0
-1 1:19 2:11 3:3 4:0 5:0 6:0
-1 1:13 2:17 3:1 4:0 5:1 6:2
-1 1:69 2:74 3:2 4:0 5:4 6:5
-1 1:13 2:19 3:2 4:0 5:0 6:0
-1 1:55 2:53 3:0 4:2 5:3 6:4
-1 1:42 2:44 3:2 4:0 5:0 6:0
-1 1:29 2:33 3:0 4:3 5:2 6:3
-1 1:39 2:44 3:0 4:0 5:0 6:0
-1 1:24 2:22 3:1 4:0 5:0 6:0
-1 1:16 2:14 3:0 4:0 5:0 6:1
-1 1:57 2:58 3:2 4:1 5:4 6:7
-1 1:47 2:42 3:4 4:0 5:0 6:3
-1 1:26 2:32 3:3 4:1 5:2 6:2
-1 1:45 2:61 3:2 4:0 5:1 6:0
-1 1:42 2:48 3:0 4:2 5:0 6:0
-1 1:54 2:43 3:2 4:1 5:0 6:1
-1 1:26 2:19 3:0 4:1 5:0 6:0
-1 1:22 2:17 3:5 4:0 5:3 6:3
-1 1:31 2:15 3:0 4:1 5:0 6:0
-1 1:40 2:43 3:1 4:5 5:1 6:0
-1 1:31 2:30 3:1 4:0 5:2 6:0
-1 1:27 2:30 3:2 4:5 5:0 6:0
-1 1:40 2:43 3:2 4:2 5:4 6:2
-1 1:2 2:12 3:0 4:2 5:0 6:0
-1 1:51 2:44 3:1 4:0 5:0 6:0
-1 1:33 2:30 3:3 4:1 5:0 6:2
-1 1:30 2:24 3:1 4:0 5:0 6:0
-1 1:48 2:59 3:2 4:3 5:3 6:1
-1 1:20 2:25 3:0 4:0 5:0 6:0
-1 1:47 2:31 3:5 4:2 5:1 6:0
-1 1:31 2:42 3:6 4:8 5:0 6:0
-1 1:25 2:22 3:4 4:0 5:0 6:0
-1 1:39 2:26 3:0 4:1 5:2 6:1
-1 1:21 2:21 3:1 4:1 5:0 6:0
-1 1:20 2:22 3:0 4:1 5:0 6:0
-1 1:29 2:32 3:1 4:4 5:0 6:2
-1 1:35 2:25 3:1 4:0 5:0 6:0
-1 1:54 2:33 3:1 4:1 5:1 6:0
-1 1:49 2:64 3:1 4:5 5:0 6:0
-1 1:24 2:28 3:0 4:1 5:0 6:3
-1 1:36 2:34 3:3 4:0 5:0 6:0
-1 1:31 2:36 3:1 4:2 5:4 6:1
-1 1:15 2:15 3:2 4:1 5:8 6:1
-1 1:39 2:24 3:0 4:0 5:2 6:2
-1 1:26 2:18 3:1 4:1 5:3 6:0
-1 1:29 2:28 3:0 4:1 5:0 6:0
-1 1:36 2:21 3:1 4:1 5:1 6:1
-1 1:48 2:60 3:2 4:2 5:3 6:4
-1 1:73 2:49 3:5 4:1 5:0 6:0
-1 1:45 2:67 3:0 4:0 5:2 6:2
-1 1:13 2:28 3:2 4:1 5:0 6:2
-1 1:37 2:25 3:0 4:2 5:1 6:0
-1 1:55 2:38 3:0 4:0 5:3 6:3
-1 1:26 2:39 3:4 4:0 5:0 6:0
-1 1:26 2:22 3:1 4:0 5:1 6:4
-1 1:26 2:25 3:3 4:5 5:0 6:0
-1 1:16 2:19 3:0 4:2 5:0 6:0
-1 1:32 2:28 3:1 4:1 5:2 6:2
-1 1:65 2:75 3:4 4:0 5:1 6:0
-1 1:37 2:33 3:1 4:0 5:0 6:0
-1 1:42 2:34 3:0 4:3 5:4 6:2
-1 1:66 2:55 3:0 4:0 5:3 6:0
-1 1:36 2:50 3:2 4:2 5:0 6:2
-1 1:40 2:30 3:9 4:1 5:0 6:2
-1 1:45 2:42 3:0 4:9 5:7 6:1
-1 1:40 2:29 3:0 4:1 5:2 6:0
-1 1:38 2:27 3:0 4:2 5:1 6:3
-1 1:39 2:41 3:2 4:2 5:0 6:2
-1 1:33 2:18 3:0 4:0 5:2 6:1
-1 1:62 2:44 3:1 4:0 5:1 6:0
-1 1:48 2:54 3:0 4:0 5:3 6:0
-1 1:41 2:63 3:2 4:0 5:0 6:3
-1 1:38 2:40 3:2 4:8 5:0 6:1
-1 1:52 2:53 3:0 4:1 5:4 6:0
-1 1:61 2:77 3:1 4:1 5:0 6:1
-1 1:27 2:39 3:0 4:5 5:3 6:0
-1 1:39 2:28 3:1 4:0 5:1 6:2
-1 1:17 2:12 3:0 4:0 5:4 6:1
-1 1:44 2:43 3:5 4:4 5:0 6:0
-1 1:44 2:55 3:0 4:2 5:1 6:1
-1 1:46 2:53 3:4 4:1 5:0 6:0
-1 1:7 2:6 3:3 4:0 5:0 6:0
-1 1:39 2:38 3:2 4:1 5:1 6:3
-1 1:43 2:49 3:0 4:2 5:0 6:0
-1 1:28 2:45 3:0 4:1 5:0 6:0
-1 1:19 2:21 3:0 4:4 5:1 6:1
-1 1:11 2:14 3:0 4:1 5:0 6:0
-1 1:71 2:44 3:4 4:2 5:0 6:2
-1 1:46 2:44 3:2 4:0 5:0 6:2
-1 1:47 2:38 3:0 4:4 5:0 6:0
-1 1:10 2:28 3:0 4:0 5:0 6:1
-1 1:34 2:25 3:4 4:1 5:2 6:2
-1 1:16 2:17 3:0 4:1 5:0 6:0
-1 1:20 2:27 3:6 4:7 5:0 6:1
-1 1:24 2:12 3:0 4:1 5:1 6:0
-1 1:32 2:18 3:2 4:0 5:0 6:0
-1 1:13 2:18 3:0 4:1 5:4 6:0
-1 1:40 2:50 3:2 4:1 5:0 6:2
-1 1:30 2:17 3:9 4:8 5:1 6:1
-1 1:39 2:32 3:1 4:1 5:0 6:0
-1 1:48 2:65 3:3 4:0 5:2 6:4
-1 1:30 2:25 3:0 4:1 5:7 6:0
-1 1:32 2:31 3:1 4:0 5:0 6:1
-1 1:38 2:41 3:2 4:0 5:5 6:3
-1 1:45 2:37 3:5 4:3 5:0 6:0
-1 1:56 2:45 3:0 4:0 5:4 6:2
-1 1:18 2:25 3:1 4:0 5:0 6:0
-1 1:25 2:24 3:3 4:0 5:3 6:0
-1 1:45 2:47 3:0 4:1 5:0 6:4
-1 1:24 2:18 3:0 4:0 5:2 6:1
-1 1:61 2:47 3:1 4:0 5:4 6:2
-1 1:38 2:44 3:0 4:0 5:0 6:2
-1 1:29 2:15 3:0 4:0 5:5 6:1
-1 1:30 2:37 3:0 4:0 5:0 6:0
-1 1:32 2:23 3:2 4:0 5:1 6:1
-1 1:45 2:44 3:1 4:0 5:4 6:0
-1 1:45 2:25 3:0 4:2 5:0 6:0
-1 1:32 2:32 3:0 4:2 5:3 6:0
-1 1:43 2:38 3:2 4:1 5:0 6:2
-1 1:40 2:32 3:0 4:0 5:0 6:0
-1 1:23 2:33 3:1 4:0 5:6 6:1
-1 1:41 2:44 3:1 4:1 5:0 6:0
-1 1:32 2:30 3:1 4:0 5:0 6:0
-1 1:15 2:19 3:2 4:0 5:0 6:0
-1 1:48 2:51 3:3 4:2 5:0 6:0
-1 1:41 2:49 3:1 4:1 5:0 6:2
-1 1:49 2:38 3:2 4:0 5:2 6:4
-1 1:26 2:19 3:0 4:0 5:1 6:1
-1 1:35 2:28 3:7 4:0 5:2 6:0
-1 1:30 2:21 3:5 4:0 5:2 6:2
-1 1:66 2:56 3:1 4:1 5:0 6:0
-1 1:80 2:91 3:3 4:11 5:3 6:2
-1 1:44 2:51 3:0 4:0 5:1 6:1
-1 1:39 2:25 3:4 4:2 5:2 6:0
-1 1:36 2:34 3:2 4:0 5:2 6:0
-1 1:50 2:39 3:0 4:0 5:0 6:0
-1 1:37 2:33 3:2 4:2 5:5 6:0
-1 1:32 2:47 3:0 4:2 5:3 6:0
-1 1:41 2:22 3:1 4:0 5:3 6:0
-1 1:25 2:17 3:0 4:0 5:1 6:0
-1 1:47 2:34 3:1 4:0 5:1 6:0
-1 1:17 2:24 3:1 4:0 5:4 6:1
-1 1:32 2:29 3:0 4:0 5:3 6:0
-1 1:28 2:32 3:4 4:0 5:4 6:2
-1 1:18 2:22 3:1 4:0 5:0 6:0
-1 1:54 2:32 3:3 4:1 5:0 6:0
-1 1:43 2:20 3:1 4:0 5:1 6:0
-1 1:50 2:49 3:0 4:2 5:2 6:3
-1 1:38 2:36 3:4 4:2 5:2 6:0
-1 1:34 2:16 3:0 4:3 5:0 6:0
-1 1:29 2:26 3:0 4:0 5:4 6:0
-1 1:41 2:40 3:2 4:0 5:4 6:0
-1 1:1 2:3 3:1 4:3 5:1 6:3
-1 1:36 2:41 3:0 4:1 5:1 6:1
-1 1:15 2:16 3:0 4:0 5:4 6:5
-1 1:35 2:17 3:2 4:0 5:0 6:1
-1 1:30 2:21 3:2 4:0 5:1 6:0
-1 1:56 2:43 3:0 4:0 5:1 6:2
-1 1:47 2:47 3:0 4:0 5:0 6:1
-1 1:24 2:34 3:0 4:2 5:1 6:2
-1 1:48 2:48 3:1 4:3 5:6 6:2
-1 1:11 2:14 3:0 4:0 5:1 6:1
-1 1:43 2:39 3:0 4:4 5:4 6:2
-1 1:45 2:41 3:0 4:0 5:0 6:0
-1 1:36 2:20 3:3 4:2 5:0 6:0
-1 1:15 2:12 3:2 4:2 5:0 6:0
-1 1:33 2:27 3:0 4:0 5:1 6:1
-1 1:26 2:30 3:1 4:1 5:3 6:3
-1 1:18 2:23 3:2 4:1 5:0 6:0
-1 1:21 2:16 3:2 4:0 5:1 6:4
-1 1:58 2:52 3:0 4:1 5:0 6:1
-1 1:23 2:41 3:0 4:0 5:0 6:2
-1 1:63 2:73 3:0 4:0 5:2 6:0
-1 1:40 2:34 3:2 4:1 5:0 6:0
-1 1:33 2:20 3:0 4:0 5:1 6:1
-1 1:44 2:65 3:2 4:2 5:1 6:0
-1 1:44 2:32 3:1 4:3 5:1 6:3
-1 1:41 2:31 3:0 4:1 5:0 6:0
-1 1:19 2:13 3:2 4:0 5:0 6:2
-1 1:44 2:58 3:0 4:0 5:0 6:4
-1 1:31 2:22 3:2 4:1 5:4 6:0
-1 1:34 2:29 3:1 4:1 5:2 6:1
-1 1:33 2:38 3:0 4:3 5:0 6:0
-1 1:26 2:30 3:1 4:0 5:6 6:0
-1 1:33 2:16 3:1 4:0 5:4 6:2
-1 1:53 2:55 3:2 4:1 5:0 6:0
-1 1:58 2:28 3:0 4:0 5:0 6:1
-1 1:21 2:31 3:3 4:0 5:0 6:3
-1 1:39 2:45 3:0 4:0 5:0 6:1
-1 1:21 2:15 3:0 4:0 5:1 6:1
-1 1:43 2:52 3:3 4:1 5:3 6:3
-1 1:31 2:33 3:2 4:1 5:3 6:5
-1 1:31 2:27 3:3 4:6 5:3 6:0
-1 1:26 2:32 3:0 4:7 5:1 6:0
-1 1:42 2:55 3:3 4:1 5:1 6:0
-1 1:37 2:31 3:2 4:0 5:3 6:2
-1 1:36 2:31 3:0 4:2 5:0 6:1
-1 1:55 2:32 3:0 4:2 5:0 6:0
-1 1:34 2:49 3:0 4:0 5:0 6:2
-1 1:52 2:32 3:0 4:1 5:6 6:0
