6 1:8 2:3 3:2 4:0 5:16 6:4 7:4 8:3 9:6 10:174 11:2 12:4
6 1:2 2:0 3:2 4:0 5:8 6:2 7:5 8:3 9:5 10:138 11:6 12:2
6 1:6 2:0 3:1 4:1 5:17 6:3 7:5 8:4 9:4 10:242 11:1 12:5
6 1:7 2:0 3:1 4:1 5:15 6:3 7:3 8:4 9:4 10:242 11:1 12:5
6 1:11 2:1 3:2 4:2 5:15 6:2 7:5 8:3 9:8 10:17 11:1 12:0
2 1:1 2:1 3:1 4:0 5:9 6:5 7:9 8:3 9:7 10:121 11:4 12:2
1 1:6 2:2 3:2 4:0 5:14 6:1 7:4 8:4 9:3 10:86 11:2 12:3
6 1:1 2:1 3:0 4:0 5:6 6:0 7:2 8:2 9:10 10:85 11:0 12:2
6 1:7 2:2 3:2 4:0 5:15 6:2 7:5 8:4 9:8 10:56 11:1 12:0
6 1:6 2:0 3:2 4:0 5:8 6:2 7:2 8:3 9:7 10:124 11:3 12:6
6 1:4 2:1 3:2 4:0 5:12 6:2 7:1 8:4 9:7 10:112 11:1 12:2
6 1:7 2:0 3:1 4:0 5:16 6:3 7:2 8:4 9:5 10:173 11:2 12:3
6 1:5 2:1 3:1 4:1 5:11 6:8 7:0 8:4 9:6 10:406 11:6 12:12
1 1:6 2:1 3:2 4:0 5:21 6:5 7:3 8:5 9:9 10:162 11:3 12:2
6 1:2 2:0 3:2 4:1 5:32 6:4 7:3 8:4 9:8 10:162 11:0 12:0
6 1:5 2:2 3:2 4:2 5:14 6:4 7:6 8:3 9:5 10:27 11:7 12:4
6 1:2 2:1 3:2 4:1 5:4 6:2 7:1 8:4 9:7 10:161 11:2 12:6
6 1:9 2:1 3:2 4:0 5:24 6:3 7:3 8:3 9:8 10:125 11:1 12:1
1 1:4 2:2 3:2 4:0 5:12 6:3 7:8 8:4 9:5 10:77 11:4 12:5
6 1:6 2:0 3:1 4:0 5:9 6:5 7:6 8:4 9:5 10:117 11:2 12:7
1 1:8 2:1 3:0 4:0 5:13 6:1 7:4 8:3 9:7 10:105 11:1 12:3
1 1:2 2:1 3:0 4:1 5:9 6:2 7:3 8:3 9:7 10:114 11:2 12:2
6 1:2 2:0 3:0 4:1 5:8 6:0 7:0 8:4 9:3 10:114 11:0 12:0
1 1:7 2:1 3:2 4:1 5:26 6:5 7:5 8:4 9:8 10:194 11:3 12:4
6 1:32 2:0 3:2 4:0 5:11 6:0 7:3 8:4 9:5 10:492 11:7 12:6
6 1:4 2:0 3:1 4:0 5:12 6:3 7:4 8:3 9:5 10:117 11:1 12:6
6 1:7 2:0 3:0 4:0 5:8 6:1 7:1 8:4 9:1 10:30 11:2 12:0
1 1:4 2:1 3:1 4:0 5:12 6:5 7:1 8:4 9:3 10:44 11:0 12:0
6 1:1 2:1 3:2 4:2 5:7 6:1 7:3 8:3 9:8 10:44 11:0 12:0
1 1:1 2:0 3:1 4:1 5:9 6:5 7:7 8:4 9:8 10:44 11:0 12:0
1 1:4 2:0 3:1 4:0 5:19 6:7 7:6 8:3 9:5 10:285 11:2 12:9
6 1:7 2:0 3:1 4:0 5:9 6:4 7:6 8:4 9:5 10:117 11:2 12:7
2 1:5 2:0 3:1 4:0 5:10 6:2 7:2 8:3 9:7 10:85 11:0 12:1
6 1:1 2:0 3:0 4:0 5:8 6:2 7:3 8:4 9:5 10:59 11:0 12:1
6 1:3 2:0 3:2 4:0 5:17 6:2 7:4 8:4 9:3 10:89 11:2 12:3
6 1:8 2:0 3:2 4:0 5:21 6:1 7:2 8:3 9:3 10:132 11:1 12:3
1 1:4 2:1 3:2 4:0 5:20 6:1 7:6 8:4 9:3 10:126 11:5 12:0
2 1:6 2:0 3:1 4:1 5:15 6:4 7:1 8:4 9:5 10:170 11:2 12:5
6 1:8 2:0 3:2 4:0 5:21 6:5 7:6 8:5 9:12 10:349 11:4 12:7
2 1:14 2:1 3:0 4:1 5:18 6:2 7:4 8:3 9:7 10:176 11:9 12:8
6 1:11 2:2 3:2 4:2 5:18 6:1 7:4 8:3 9:3 10:117 11:2 12:8
6 1:2 2:0 3:2 4:1 5:17 6:3 7:7 8:4 9:7 10:191 11:1 12:5
1 1:4 2:0 3:2 4:0 5:17 6:1 7:3 8:3 9:5 10:88 11:2 12:3
6 1:2 2:0 3:2 4:1 5:8 6:1 7:0 8:3 9:5 10:41 11:0 12:0
1 1:2 2:2 3:2 4:1 5:12 6:3 7:7 8:4 9:6 10:111 11:4 12:4
6 1:5 2:0 3:1 4:1 5:23 6:4 7:4 8:4 9:3 10:211 11:2 12:4
1 1:3 2:2 3:2 4:0 5:16 6:2 7:4 8:3 9:9 10:121 11:1 12:1
6 1:20 2:2 3:2 4:0 5:17 6:3 7:3 8:3 9:6 10:144 11:0 12:4
6 1:24 2:0 3:1 4:0 5:18 6:0 7:0 8:4 9:3 10:144 11:0 12:4
6 1:5 2:0 3:0 4:0 5:12 6:1 7:1 8:4 9:5 10:144 11:0 12:0
6 1:5 2:0 3:0 4:0 5:12 6:0 7:1 8:4 9:5 10:144 11:0 12:0
6 1:4 2:0 3:0 4:0 5:10 6:0 7:2 8:4 9:3 10:86 11:1 12:1
6 1:7 2:0 3:0 4:0 5:10 6:0 7:2 8:3 9:8 10:122 11:1 12:2
1 1:14 2:1 3:2 4:0 5:15 6:3 7:6 8:4 9:6 10:28 11:2 12:3
1 1:5 2:0 3:1 4:0 5:14 6:3 7:2 8:2 9:5 10:109 11:0 12:4
1 1:4 2:0 3:2 4:0 5:11 6:3 7:8 8:1 9:6 10:190 11:3 12:1
1 1:2 2:1 3:0 4:0 5:15 6:3 7:3 8:4 9:7 10:84 11:16 12:13
1 1:2 2:0 3:2 4:0 5:7 6:2 7:3 8:4 9:3 10:98 11:5 12:4
6 1:9 2:0 3:0 4:0 5:10 6:2 7:0 8:3 9:4 10:141 11:1 12:2
6 1:4 2:0 3:0 4:0 5:19 6:3 7:2 8:4 9:10 10:40 11:4 12:2
1 1:2 2:1 3:0 4:0 5:6 6:2 7:1 8:3 9:4 10:58 11:1 12:0
2 1:6 2:0 3:1 4:1 5:15 6:4 7:1 8:4 9:5 10:169 11:2 12:5
6 1:12 2:1 3:1 4:0 5:17 6:4 7:4 8:3 9:6 10:69 11:3 12:3
1 1:6 2:1 3:2 4:0 5:16 6:2 7:8 8:4 9:5 10:21 11:3 12:1
1 1:7 2:1 3:2 4:1 5:25 6:5 7:5 8:4 9:7 10:194 11:3 12:4
6 1:8 2:0 3:1 4:1 5:16 6:3 7:4 8:2 9:8 10:128 11:4 12:1
6 1:3 2:1 3:2 4:3 5:12 6:6 7:6 8:4 9:7 10:217 11:0 12:5
5 1:2 2:1 3:0 4:2 5:5 6:1 7:1 8:4 9:5 10:22 11:0 12:0
1 1:13 2:0 3:0 4:0 5:15 6:2 7:5 8:4 9:8 10:22 11:0 12:0
1 1:2 2:0 3:2 4:2 5:17 6:3 7:3 8:4 9:9 10:22 11:0 12:0
1 1:4 2:0 3:1 4:0 5:13 6:2 7:1 8:3 9:5 10:73 11:2 12:0
6 1:18 2:0 3:1 4:0 5:15 6:4 7:4 8:4 9:6 10:102 11:1 12:4
6 1:18 2:0 3:2 4:0 5:13 6:6 7:3 8:3 9:6 10:102 11:1 12:4
2 1:1 2:0 3:2 4:0 5:3 6:3 7:7 8:2 9:7 10:4 11:0 12:1
6 1:2 2:0 3:1 4:1 5:14 6:4 7:4 8:4 9:7 10:77 11:5 12:2
1 1:2 2:0 3:1 4:1 5:11 6:1 7:1 8:3 9:5 10:211 11:1 12:2
1 1:7 2:0 3:2 4:1 5:20 6:2 7:3 8:4 9:4 10:154 11:4 12:3
6 1:4 2:1 3:2 4:1 5:13 6:1 7:2 8:4 9:10 10:185 11:2 12:6
1 1:10 2:0 3:2 4:0 5:14 6:4 7:4 8:4 9:3 10:443 11:3 12:6
6 1:2 2:0 3:0 4:0 5:7 6:0 7:1 8:4 9:5 10:443 11:0 12:0
3 1:4 2:0 3:1 4:0 5:17 6:1 7:4 8:4 9:5 10:103 11:1 12:5
3 1:3 2:0 3:1 4:0 5:17 6:1 7:3 8:4 9:5 10:103 11:1 12:4
6 1:4 2:0 3:2 4:0 5:26 6:8 7:5 8:4 9:5 10:0 11:5 12:10
5 1:2 2:1 3:2 4:0 5:4 6:0 7:4 8:3 9:7 10:122 11:4 12:0
2 1:1 2:0 3:0 4:1 5:6 6:2 7:7 8:4 9:8 10:67 11:1 12:0
1 1:2 2:2 3:2 4:1 5:11 6:6 7:6 8:5 9:7 10:136 11:5 12:5
1 1:13 2:1 3:1 4:0 5:12 6:5 7:3 8:4 9:7 10:101 11:1 12:3
1 1:7 2:0 3:2 4:0 5:11 6:3 7:5 8:4 9:5 10:240 11:4 12:2
6 1:1 2:1 3:0 4:1 5:6 6:9 7:4 8:4 9:5 10:55 11:7 12:6
1 1:6 2:1 3:2 4:2 5:10 6:5 7:4 8:4 9:7 10:201 11:5 12:7
1 1:2 2:0 3:2 4:0 5:22 6:7 7:4 8:3 9:8 10:0 11:8 12:8
6 1:4 2:0 3:1 4:1 5:7 6:0 7:6 8:2 9:3 10:0 11:0 12:0
6 1:3 2:0 3:1 4:2 5:6 6:5 7:2 8:3 9:5 10:0 11:0 12:0
5 1:2 2:1 3:2 4:1 5:13 6:1 7:4 8:4 9:3 10:0 11:0 12:0
6 1:5 2:0 3:1 4:0 5:7 6:1 7:2 8:3 9:3 10:0 11:0 12:0
1 1:2 2:0 3:1 4:0 5:20 6:5 7:5 8:4 9:8 10:133 11:9 12:10
6 1:2 2:0 3:0 4:0 5:5 6:2 7:0 8:4 9:3 10:2 11:1 12:2
1 1:1 2:1 3:2 4:0 5:8 6:4 7:4 8:6 9:7 10:88 11:1 12:4
6 1:5 2:0 3:2 4:3 5:18 6:1 7:7 8:4 9:5 10:0 11:5 12:2
6 1:1 2:2 3:2 4:0 5:17 6:5 7:7 8:4 9:8 10:92 11:2 12:6
6 1:1 2:1 3:2 4:0 5:17 6:5 7:9 8:4 9:9 10:121 11:8 12:13
6 1:2 2:0 3:1 4:1 5:18 6:4 7:3 8:4 9:4 10:0 11:2 12:0
6 1:2 2:0 3:1 4:1 5:13 6:2 7:3 8:4 9:4 10:0 11:2 12:0
1 1:8 2:1 3:2 4:0 5:7 6:2 7:5 8:4 9:5 10:103 11:2 12:4
3 1:1 2:0 3:0 4:1 5:7 6:0 7:1 8:4 9:5 10:177 11:3 12:5
2 1:4 2:0 3:1 4:1 5:8 6:3 7:2 8:4 9:4 10:146 11:6 12:5
6 1:13 2:1 3:2 4:0 5:16 6:3 7:1 8:3 9:4 10:153 11:4 12:4
6 1:3 2:0 3:1 4:0 5:14 6:2 7:5 8:4 9:3 10:97 11:3 12:5
4 1:3 2:0 3:2 4:0 5:23 6:5 7:6 8:4 9:7 10:428 11:11 12:14
2 1:2 2:2 3:2 4:1 5:10 6:3 7:7 8:5 9:8 10:80 11:8 12:2
1 1:6 2:0 3:0 4:0 5:8 6:0 7:2 8:3 9:4 10:346 11:5 12:2
3 1:6 2:1 3:2 4:2 5:19 6:9 7:6 8:3 9:5 10:183 11:9 12:5
1 1:7 2:0 3:1 4:0 5:23 6:1 7:4 8:3 9:3 10:223 11:4 12:4
6 1:2 2:0 3:2 4:0 5:13 6:2 7:3 8:4 9:6 10:253 11:2 12:4
4 1:15 2:0 3:2 4:0 5:22 6:3 7:8 8:4 9:6 10:556 11:11 12:14
1 1:2 2:2 3:1 4:0 5:18 6:1 7:6 8:4 9:8 10:17 11:4 12:0
4 1:1 2:0 3:0 4:0 5:8 6:2 7:3 8:4 9:5 10:59 11:0 12:1
4 1:8 2:0 3:2 4:0 5:21 6:5 7:6 8:5 9:12 10:349 11:4 12:7
2 1:12 2:0 3:2 4:0 5:17 6:6 7:3 8:3 9:5 10:274 11:8 12:4
1 1:4 2:1 3:2 4:0 5:17 6:1 7:0 8:3 9:7 10:108 11:9 12:16
1 1:7 2:1 3:2 4:1 5:21 6:1 7:4 8:2 9:3 10:167 11:5 12:6
6 1:20 2:2 3:2 4:0 5:17 6:3 7:3 8:3 9:6 10:144 11:0 12:4
6 1:24 2:0 3:1 4:0 5:18 6:0 7:0 8:4 9:3 10:144 11:0 12:4
2 1:5 2:1 3:2 4:1 5:12 6:5 7:6 8:3 9:6 10:115 11:10 12:4
2 1:8 2:0 3:2 4:1 5:11 6:3 7:6 8:4 9:5 10:117 11:1 12:6
2 1:6 2:0 3:2 4:1 5:9 6:7 7:5 8:4 9:5 10:117 11:1 12:3
1 1:3 2:1 3:1 4:0 5:16 6:2 7:4 8:4 9:7 10:205 11:5 12:0
6 1:4 2:0 3:2 4:0 5:14 6:1 7:5 8:3 9:5 10:226 11:5 12:5
6 1:3 2:1 3:1 4:0 5:16 6:1 7:4 8:4 9:9 10:200 11:1 12:8
6 1:4 2:0 3:2 4:0 5:14 6:10 7:7 8:4 9:10 10:125 11:9 12:10
6 1:5 2:1 3:1 4:0 5:20 6:4 7:1 8:3 9:5 10:117 11:3 12:4
4 1:3 2:0 3:1 4:0 5:17 6:1 7:3 8:3 9:4 10:169 11:6 12:0
6 1:3 2:0 3:2 4:0 5:12 6:2 7:3 8:4 9:5 10:218 11:4 12:7
5 1:6 2:1 3:2 4:2 5:14 6:1 7:5 8:4 9:5 10:42 11:3 12:0
5 1:4 2:0 3:1 4:0 5:13 6:2 7:1 8:3 9:5 10:73 11:2 12:0
3 1:18 2:0 3:1 4:0 5:15 6:4 7:4 8:4 9:6 10:102 11:1 12:4
3 1:18 2:0 3:2 4:0 5:13 6:6 7:3 8:3 9:6 10:102 11:1 12:4
4 1:7 2:0 3:0 4:1 5:9 6:2 7:4 8:4 9:1 10:102 11:0 12:0
4 1:2 2:1 3:2 4:1 5:12 6:3 7:6 8:4 9:8 10:102 11:0 12:0
2 1:6 2:1 3:2 4:2 5:19 6:9 7:6 8:3 9:5 10:212 11:9 12:5
4 1:32 2:0 3:2 4:0 5:14 6:2 7:4 8:4 9:5 10:587 11:7 12:6
4 1:32 2:0 3:2 4:0 5:11 6:0 7:3 8:4 9:5 10:587 11:7 12:6
5 1:3 2:0 3:1 4:0 5:16 6:0 7:4 8:4 9:5 10:587 11:0 12:0
1 1:1 2:0 3:2 4:1 5:21 6:5 7:6 8:4 9:7 10:587 11:0 12:0
3 1:1 2:0 3:1 4:0 5:15 6:0 7:2 8:4 9:3 10:587 11:0 12:0
2 1:7 2:0 3:0 4:1 5:7 6:1 7:4 8:3 9:5 10:37 11:1 12:0
1 1:11 2:2 3:2 4:0 5:25 6:3 7:6 8:3 9:4 10:37 11:0 12:0
3 1:2 2:0 3:2 4:0 5:20 6:4 7:2 8:5 9:5 10:32 11:4 12:2
6 1:1 2:1 3:2 4:0 5:8 6:2 7:7 8:4 9:5 10:170 11:4 12:4
2 1:3 2:1 3:1 4:1 5:19 6:3 7:0 8:4 9:7 10:58 11:2 12:1
2 1:3 2:0 3:1 4:0 5:15 6:2 7:4 8:4 9:3 10:58 11:0 12:0
6 1:10 2:2 3:1 4:1 5:13 6:1 7:3 8:3 9:4 10:58 11:0 12:0
2 1:12 2:1 3:1 4:1 5:14 6:2 7:2 8:2 9:4 10:58 11:0 12:0
2 1:1 2:0 3:0 4:3 5:6 6:1 7:1 8:3 9:9 10:108 11:2 12:2
4 1:2 2:0 3:2 4:1 5:15 6:2 7:6 8:1 9:7 10:108 11:0 12:0
4 1:21 2:0 3:2 4:2 5:43 6:0 7:3 8:4 9:7 10:69 11:2 12:2
5 1:6 2:0 3:1 4:1 5:15 6:4 7:1 8:4 9:5 10:69 11:0 12:0
4 1:4 2:0 3:2 4:0 5:14 6:4 7:3 8:4 9:6 10:138 11:7 12:6
4 1:1 2:1 3:2 4:0 5:19 6:5 7:8 8:4 9:7 10:29 11:6 12:3
3 1:1 2:0 3:2 4:0 5:9 6:1 7:3 8:4 9:3 10:148 11:1 12:0
6 1:4 2:0 3:1 4:1 5:12 6:6 7:6 8:4 9:5 10:148 11:0 12:0
3 1:7 2:0 3:2 4:0 5:8 6:5 7:2 8:5 9:7 10:148 11:0 12:0
3 1:8 2:0 3:2 4:0 5:12 6:4 7:3 8:4 9:6 10:67 11:5 12:3
3 1:2 2:0 3:0 4:1 5:13 6:6 7:5 8:2 9:5 10:44 11:14 12:5
4 1:10 2:0 3:2 4:0 5:18 6:2 7:6 8:3 9:5 10:44 11:0 12:0
4 1:2 2:0 3:0 4:0 5:9 6:2 7:3 8:4 9:7 10:31 11:5 12:1
4 1:6 2:2 3:1 4:0 5:10 6:0 7:7 8:3 9:6 10:31 11:0 12:0
4 1:1 2:0 3:2 4:2 5:18 6:3 7:0 8:4 9:7 10:31 11:0 12:0
4 1:5 2:0 3:0 4:1 5:7 6:0 7:5 8:3 9:8 10:31 11:0 12:0
2 1:1 2:0 3:0 4:0 5:10 6:1 7:3 8:4 9:5 10:106 11:9 12:4
3 1:1 2:0 3:2 4:0 5:8 6:1 7:3 8:4 9:5 10:30 11:4 12:2
6 1:5 2:0 3:2 4:0 5:9 6:4 7:2 8:4 9:6 10:30 11:0 12:0
4 1:5 2:0 3:1 4:0 5:16 6:3 7:3 8:5 9:7 10:30 11:0 12:0
4 1:2 2:0 3:0 4:0 5:4 6:3 7:0 8:3 9:5 10:220 11:0 12:4
4 1:2 2:0 3:0 4:0 5:4 6:3 7:0 8:3 9:5 10:220 11:0 12:4
6 1:2 2:1 3:2 4:1 5:11 6:2 7:5 8:4 9:7 10:62 11:2 12:4
3 1:3 2:0 3:0 4:0 5:10 6:1 7:1 8:2 9:9 10:131 11:4 12:4
4 1:4 2:1 3:0 4:1 5:14 6:2 7:2 8:2 9:7 10:26 11:8 12:4
3 1:16 2:0 3:0 4:0 5:24 6:0 7:0 8:2 9:5 10:175 11:7 12:4
4 1:21 2:0 3:2 4:2 5:45 6:1 7:2 8:4 9:7 10:69 11:2 12:2
5 1:6 2:0 3:1 4:1 5:15 6:4 7:1 8:4 9:5 10:69 11:0 12:0
3 1:6 2:1 3:1 4:0 5:20 6:7 7:3 8:3 9:9 10:69 11:0 12:0
4 1:3 2:2 3:1 4:2 5:11 6:5 7:2 8:4 9:7 10:69 11:0 12:0
4 1:1 2:0 3:2 4:0 5:8 6:7 7:10 8:4 9:7 10:36 11:1 12:4
4 1:5 2:1 3:2 4:1 5:26 6:6 7:11 8:4 9:7 10:65 11:1 12:5
4 1:2 2:0 3:2 4:0 5:10 6:4 7:4 8:3 9:6 10:82 11:2 12:1
6 1:5 2:0 3:0 4:0 5:13 6:2 7:1 8:3 9:3 10:192 11:5 12:1
5 1:17 2:0 3:1 4:1 5:28 6:2 7:1 8:4 9:4 10:192 11:0 12:0
6 1:2 2:0 3:2 4:0 5:12 6:5 7:5 8:4 9:5 10:0 11:5 12:2
2 1:8 2:0 3:1 4:0 5:13 6:3 7:2 8:4 9:4 10:101 11:2 12:4
6 1:3 2:1 3:2 4:0 5:10 6:5 7:4 8:3 9:8 10:131 11:3 12:3
6 1:1 2:0 3:1 4:0 5:13 6:0 7:0 8:3 9:7 10:76 11:1 12:1
1 1:5 2:0 3:0 4:0 5:9 6:1 7:2 8:3 9:8 10:95 11:0 12:1
1 1:1 2:0 3:2 4:1 5:13 6:0 7:0 8:4 9:3 10:65 11:2 12:3
1 1:5 2:0 3:2 4:0 5:14 6:2 7:4 8:4 9:9 10:88 11:0 12:0
1 1:8 2:2 3:2 4:0 5:14 6:2 7:2 8:3 9:6 10:173 11:7 12:4
1 1:5 2:0 3:1 4:0 5:18 6:2 7:0 8:3 9:9 10:126 11:2 12:3
2 1:2 2:0 3:1 4:0 5:10 6:2 7:6 8:5 9:7 10:0 11:0 12:1
6 1:32 2:0 3:2 4:0 5:14 6:2 7:4 8:4 9:5 10:225 11:7 12:6
6 1:32 2:0 3:2 4:0 5:11 6:0 7:3 8:4 9:5 10:225 11:7 12:6
1 1:11 2:1 3:1 4:0 5:21 6:3 7:8 8:4 9:5 10:298 11:5 12:2
6 1:12 2:0 3:1 4:0 5:37 6:0 7:2 8:4 9:3 10:195 11:1 12:2
6 1:16 2:0 3:1 4:0 5:19 6:5 7:2 8:5 9:6 10:94 11:0 12:2
6 1:9 2:0 3:1 4:0 5:11 6:2 7:0 8:3 9:4 10:121 11:2 12:5
1 1:2 2:1 3:0 4:0 5:8 6:1 7:5 8:3 9:7 10:121 11:0 12:0
6 1:4 2:0 3:1 4:0 5:13 6:1 7:1 8:3 9:5 10:74 11:1 12:1
6 1:7 2:0 3:2 4:1 5:18 6:6 7:4 8:5 9:5 10:193 11:6 12:6
6 1:5 2:0 3:2 4:0 5:12 6:2 7:5 8:4 9:6 10:133 11:1 12:0
1 1:6 2:0 3:2 4:0 5:17 6:2 7:5 8:3 9:6 10:88 11:4 12:8
6 1:2 2:1 3:1 4:0 5:10 6:7 7:3 8:4 9:9 10:13 11:1 12:3
1 1:8 2:0 3:2 4:0 5:14 6:2 7:1 8:3 9:9 10:163 11:3 12:3
1 1:14 2:1 3:2 4:0 5:14 6:3 7:7 8:4 9:5 10:37 11:1 12:7
1 1:5 2:1 3:0 4:0 5:14 6:1 7:0 8:4 9:3 10:175 11:0 12:2
1 1:1 2:0 3:2 4:1 5:13 6:0 7:0 8:4 9:3 10:65 11:2 12:3
1 1:5 2:0 3:2 4:0 5:14 6:2 7:4 8:4 9:9 10:88 11:0 12:0
2 1:3 2:0 3:1 4:1 5:10 6:0 7:4 8:3 9:4 10:0 11:0 12:0
6 1:2 2:1 3:1 4:1 5:8 6:1 7:5 8:3 9:4 10:0 11:0 12:0
6 1:8 2:0 3:2 4:1 5:12 6:6 7:2 8:4 9:4 10:238 11:2 12:9
1 1:7 2:1 3:1 4:1 5:23 6:0 7:5 8:4 9:4 10:114 11:3 12:2
6 1:9 2:0 3:2 4:0 5:17 6:2 7:4 8:4 9:9 10:146 11:2 12:2
6 1:12 2:0 3:1 4:0 5:40 6:1 7:1 8:4 9:3 10:194 11:1 12:2
6 1:12 2:1 3:1 4:0 5:17 6:4 7:4 8:3 9:6 10:238 11:3 12:3
6 1:2 2:0 3:1 4:1 5:9 6:3 7:2 8:3 9:6 10:134 11:2 12:0
1 1:5 2:2 3:0 4:0 5:10 6:1 7:3 8:4 9:3 10:121 11:0 12:3
6 1:13 2:0 3:0 4:0 5:15 6:2 7:5 8:4 9:8 10:344 11:3 12:7
6 1:18 2:0 3:1 4:0 5:15 6:4 7:4 8:4 9:6 10:299 11:1 12:4
6 1:1 2:0 3:0 4:0 5:7 6:1 7:4 8:4 9:3 10:377 11:2 12:0
3 1:1 2:1 3:1 4:2 5:23 6:4 7:13 8:3 9:8 10:54 11:10 12:5
5 1:2 2:0 3:0 4:0 5:6 6:2 7:0 8:4 9:5 10:60 11:1 12:0
3 1:1 2:0 3:0 4:1 5:6 6:1 7:1 8:3 9:5 10:171 11:4 12:4
6 1:4 2:0 3:0 4:0 5:19 6:0 7:4 8:4 9:5 10:207 11:7 12:7
3 1:2 2:0 3:0 4:0 5:13 6:1 7:1 8:4 9:8 10:0 11:3 12:4
6 1:1 2:0 3:0 4:1 5:17 6:0 7:0 8:3 9:3 10:0 11:3 12:4
6 1:2 2:1 3:0 4:0 5:10 6:4 7:2 8:4 9:6 10:222 11:6 12:5
1 1:11 2:0 3:2 4:0 5:24 6:1 7:6 8:4 9:5 10:455 11:16 12:11
6 1:1 2:0 3:0 4:1 5:13 6:3 7:2 8:3 9:7 10:0 11:1 12:8
6 1:4 2:1 3:2 4:1 5:18 6:3 7:7 8:3 9:6 10:76 11:0 12:1
6 1:4 2:1 3:2 4:0 5:9 6:3 7:8 8:3 9:8 10:199 11:4 12:2
6 1:7 2:0 3:2 4:0 5:17 6:4 7:1 8:5 9:6 10:192 11:4 12:1
1 1:3 2:0 3:2 4:2 5:13 6:0 7:5 8:2 9:3 10:115 11:3 12:3
6 1:1 2:0 3:0 4:1 5:5 6:2 7:1 8:4 9:5 10:94 11:6 12:0
6 1:13 2:1 3:2 4:3 5:29 6:5 7:6 8:5 9:7 10:96 11:9 12:12
6 1:2 2:0 3:0 4:0 5:9 6:2 7:0 8:3 9:6 10:96 11:0 12:0
6 1:5 2:1 3:2 4:0 5:15 6:4 7:5 8:4 9:3 10:255 11:10 12:10
2 1:2 2:3 3:2 4:2 5:9 6:3 7:6 8:4 9:7 10:82 11:3 12:1
3 1:10 2:2 3:1 4:1 5:13 6:1 7:3 8:3 9:4 10:237 11:3 12:3
3 1:12 2:1 3:1 4:1 5:14 6:2 7:2 8:2 9:4 10:237 11:3 12:3
2 1:3 2:1 3:2 4:2 5:13 6:4 7:6 8:4 9:5 10:82 11:3 12:1
3 1:2 2:4 3:1 4:1 5:10 6:2 7:4 8:4 9:7 10:12 11:0 12:1
6 1:2 2:1 3:2 4:0 5:10 6:1 7:8 8:3 9:5 10:65 11:3 12:6
1 1:8 2:0 3:2 4:0 5:18 6:4 7:2 8:3 9:6 10:120 11:5 12:3
6 1:5 2:1 3:1 4:0 5:14 6:6 7:9 8:4 9:7 10:145 11:4 12:5
2 1:3 2:1 3:0 4:0 5:14 6:1 7:3 8:5 9:7 10:115 11:10 12:4
6 1:3 2:2 3:2 4:0 5:15 6:6 7:8 8:4 9:7 10:33 11:1 12:1
3 1:1 2:0 3:0 4:0 5:9 6:0 7:0 8:4 9:3 10:87 11:7 12:6
3 1:4 2:2 3:2 4:2 5:12 6:3 7:8 8:4 9:7 10:313 11:9 12:15
3 1:1 2:0 3:1 4:0 5:36 6:0 7:1 8:4 9:5 10:81 11:1 12:2
3 1:1 2:0 3:1 4:1 5:12 6:1 7:1 8:4 9:8 10:81 11:0 12:0
6 1:4 2:0 3:2 4:0 5:12 6:5 7:4 8:4 9:7 10:255 11:3 12:9
6 1:4 2:1 3:2 4:1 5:14 6:3 7:9 8:4 9:6 10:28 11:5 12:3
3 1:1 2:0 3:0 4:1 5:6 6:1 7:1 8:4 9:4 10:109 11:1 12:5
6 1:1 2:1 3:2 4:1 5:18 6:10 7:7 8:4 9:5 10:145 11:4 12:3
6 1:5 2:0 3:2 4:0 5:11 6:0 7:2 8:4 9:8 10:0 11:9 12:6
6 1:5 2:0 3:1 4:0 5:16 6:1 7:2 8:3 9:8 10:168 11:4 12:3
3 1:1 2:0 3:2 4:0 5:4 6:4 7:1 8:4 9:1 10:82 11:1 12:0
6 1:8 2:0 3:1 4:0 5:20 6:2 7:3 8:5 9:8 10:97 11:7 12:13
6 1:1 2:0 3:0 4:1 5:17 6:0 7:0 8:3 9:3 10:0 11:3 12:4
5 1:1 2:0 3:2 4:4 5:8 6:5 7:3 8:2 9:7 10:0 11:0 12:0
1 1:3 2:1 3:2 4:0 5:13 6:4 7:5 8:3 9:7 10:0 11:0 12:0
6 1:10 2:0 3:2 4:0 5:18 6:2 7:6 8:3 9:5 10:0 11:0 12:0
6 1:2 2:0 3:2 4:0 5:19 6:6 7:3 8:5 9:6 10:244 11:8 12:8
6 1:0 2:2 3:1 4:1 5:17 6:2 7:2 8:6 9:4 10:244 11:0 12:0
3 1:1 2:1 3:2 4:0 5:22 6:1 7:2 8:3 9:5 10:38 11:2 12:1
2 1:4 2:0 3:2 4:1 5:15 6:1 7:1 8:3 9:7 10:38 11:0 12:0
6 1:2 2:1 3:0 4:1 5:16 6:0 7:2 8:3 9:6 10:58 11:3 12:0
6 1:4 2:0 3:0 4:1 5:16 6:2 7:6 8:4 9:7 10:124 11:6 12:8
6 1:2 2:0 3:0 4:0 5:10 6:4 7:5 8:5 9:7 10:19 11:7 12:5
5 1:1 2:1 3:1 4:0 5:10 6:2 7:3 8:4 9:7 10:0 11:5 12:0
6 1:1 2:0 3:1 4:0 5:8 6:2 7:5 8:4 9:6 10:51 11:3 12:0
4 1:1 2:0 3:0 4:0 5:7 6:4 7:4 8:3 9:9 10:160 11:5 12:2
