1 1:24 2:0 3:1 4:0 5:4 6:3 7:144 8:0 9:24 10:0 11:1
1 1:5 2:0 3:0 4:0 5:4 6:5 7:144 8:0 9:0 10:0 11:0
1 1:5 2:0 3:0 4:0 5:4 6:5 7:144 8:0 9:0 10:0 11:1
1 1:4 2:0 3:0 4:0 5:4 6:3 7:86 8:0 9:0 10:1 11:1
1 1:7 2:0 3:0 4:0 5:3 6:8 7:122 8:0 9:0 10:1 11:0
3 1:14 2:1 3:2 4:0 5:4 6:6 7:28 8:1 9:2 10:1 11:2
2 1:5 2:0 3:1 4:0 5:2 6:5 7:109 8:0 9:0 10:2 11:1
3 1:4 2:0 3:2 4:0 5:1 6:6 7:190 8:0 9:0 10:1 11:2
3 1:2 2:1 3:0 4:0 5:4 6:7 7:84 8:3 9:3 10:6 11:2
2 1:2 2:0 3:2 4:0 5:4 6:3 7:98 8:0 9:0 10:2 11:0
1 1:9 2:0 3:0 4:0 5:3 6:4 7:141 8:0 9:0 10:1 11:0
1 1:4 2:0 3:0 4:0 5:4 6:10 7:40 8:0 9:2 10:1 11:1
3 1:2 2:1 3:0 4:0 5:3 6:4 7:58 8:0 9:0 10:0 11:0
1 1:6 2:0 3:1 4:1 5:4 6:5 7:169 8:2 9:0 10:2 11:0
1 1:12 2:1 3:1 4:0 5:3 6:6 7:69 8:0 9:0 10:0 11:0
3 1:6 2:1 3:2 4:0 5:4 6:5 7:21 8:0 9:0 10:1 11:1
3 1:7 2:1 3:2 4:1 5:4 6:7 7:194 8:0 9:0 10:2 11:0
1 1:8 2:0 3:1 4:1 5:2 6:8 7:128 8:0 9:0 10:0 11:3
1 1:3 2:1 3:2 4:3 5:4 6:7 7:217 8:0 9:0 10:0 11:0
1 1:2 2:1 3:0 4:2 5:4 6:5 7:22 8:0 9:0 10:0 11:0
3 1:13 2:0 3:0 4:0 5:4 6:8 7:22 8:0 9:0 10:1 11:0
2 1:2 2:0 3:2 4:2 5:4 6:9 7:22 8:0 9:0 10:3 11:2
3 1:4 2:0 3:1 4:0 5:3 6:5 7:73 8:2 9:0 10:3 11:1
1 1:18 2:0 3:1 4:0 5:4 6:6 7:102 8:0 9:0 10:0 11:2
1 1:18 2:0 3:2 4:0 5:3 6:6 7:102 8:3 9:12 10:2 11:0
1 1:1 2:0 3:2 4:0 5:2 6:7 7:4 8:0 9:0 10:1 11:0
1 1:2 2:0 3:1 4:1 5:4 6:7 7:77 8:2 9:0 10:2 11:1
2 1:2 2:0 3:1 4:1 5:3 6:5 7:211 8:0 9:1 10:3 11:2
2 1:7 2:0 3:2 4:1 5:4 6:4 7:154 8:0 9:0 10:1 11:0
1 1:4 2:1 3:2 4:1 5:4 6:10 7:185 8:0 9:0 10:1 11:2
3 1:10 2:0 3:2 4:0 5:4 6:3 7:443 8:0 9:0 10:6 11:1
1 1:2 2:0 3:0 4:0 5:4 6:5 7:443 8:0 9:0 10:0 11:0
2 1:4 2:0 3:1 4:0 5:4 6:5 7:103 8:0 9:0 10:2 11:2
2 1:3 2:0 3:1 4:0 5:4 6:5 7:103 8:0 9:0 10:2 11:2
1 1:4 2:0 3:2 4:0 5:4 6:5 7:0 8:1 9:0 10:7 11:0
2 1:2 2:1 3:2 4:0 5:3 6:7 7:122 8:1 9:0 10:1 11:0
1 1:1 2:0 3:0 4:1 5:4 6:8 7:67 8:0 9:0 10:1 11:1
3 1:2 2:2 3:2 4:1 5:5 6:7 7:136 8:1 9:0 10:1 11:0
3 1:13 2:1 3:1 4:0 5:4 6:7 7:101 8:0 9:0 10:3 11:1
3 1:7 2:0 3:2 4:0 5:4 6:5 7:240 8:1 9:0 10:1 11:0
1 1:1 2:1 3:0 4:1 5:4 6:5 7:55 8:0 9:0 10:1 11:2
3 1:6 2:1 3:2 4:2 5:4 6:7 7:201 8:0 9:0 10:1 11:0
2 1:2 2:0 3:2 4:0 5:3 6:8 7:0 8:1 9:0 10:4 11:0
1 1:4 2:0 3:1 4:1 5:2 6:3 7:0 8:0 9:0 10:1 11:0
1 1:3 2:0 3:1 4:2 5:3 6:5 7:0 8:0 9:0 10:0 11:0
2 1:2 2:1 3:2 4:1 5:4 6:3 7:0 8:0 9:0 10:2 11:0
1 1:5 2:0 3:1 4:0 5:3 6:3 7:0 8:0 9:0 10:0 11:0
2 1:2 2:0 3:1 4:0 5:4 6:8 7:133 8:2 9:0 10:5 11:3
1 1:2 2:0 3:0 4:0 5:4 6:3 7:2 8:0 9:0 10:0 11:0
2 1:1 2:1 3:2 4:0 5:6 6:7 7:88 8:0 9:0 10:0 11:0
1 1:5 2:0 3:2 4:3 5:4 6:5 7:0 8:0 9:0 10:5 11:1
1 1:1 2:2 3:2 4:0 5:4 6:8 7:92 8:1 9:0 10:4 11:1
1 1:1 2:1 3:2 4:0 5:4 6:9 7:121 8:0 9:1 10:5 11:2
1 1:2 2:0 3:1 4:1 5:4 6:4 7:0 8:0 9:0 10:0 11:1
1 1:2 2:0 3:1 4:1 5:4 6:4 7:0 8:0 9:0 10:0 11:1
2 1:8 2:1 3:2 4:0 5:4 6:5 7:103 8:1 9:0 10:1 11:1
2 1:1 2:0 3:0 4:1 5:4 6:5 7:177 8:0 9:0 10:0 11:0
3 1:4 2:0 3:1 4:1 5:4 6:4 7:146 8:0 9:0 10:0 11:0
1 1:13 2:1 3:2 4:0 5:3 6:4 7:153 8:0 9:0 10:1 11:0
1 1:3 2:0 3:1 4:0 5:4 6:3 7:97 8:0 9:0 10:0 11:1
2 1:3 2:0 3:2 4:0 5:4 6:7 7:428 8:0 9:1 10:1 11:2
3 1:2 2:2 3:2 4:1 5:5 6:8 7:80 8:0 9:0 10:2 11:0
3 1:6 2:0 3:0 4:0 5:3 6:4 7:346 8:0 9:0 10:0 11:0
2 1:6 2:1 3:2 4:2 5:3 6:5 7:183 8:2 9:0 10:6 11:1
3 1:7 2:0 3:1 4:0 5:3 6:3 7:223 8:1 9:1 10:3 11:1
1 1:2 2:0 3:2 4:0 5:4 6:6 7:253 8:0 9:0 10:0 11:2
2 1:15 2:0 3:2 4:0 5:4 6:6 7:556 8:2 9:0 10:3 11:0
3 1:2 2:2 3:1 4:0 5:4 6:8 7:17 8:0 9:0 10:3 11:0
2 1:1 2:0 3:0 4:0 5:4 6:5 7:59 8:0 9:0 10:2 11:0
2 1:8 2:0 3:2 4:0 5:5 6:12 7:349 8:0 9:1 10:0 11:1
3 1:12 2:0 3:2 4:0 5:3 6:5 7:274 8:0 9:0 10:1 11:0
3 1:4 2:1 3:2 4:0 5:3 6:7 7:108 8:0 9:1 10:0 11:2
3 1:7 2:1 3:2 4:1 5:2 6:3 7:167 8:2 9:0 10:6 11:0
1 1:20 2:2 3:2 4:0 5:3 6:6 7:144 8:0 9:0 10:0 11:1
1 1:24 2:0 3:1 4:0 5:4 6:3 7:144 8:0 9:24 10:0 11:1
3 1:5 2:1 3:2 4:1 5:3 6:6 7:115 8:0 9:0 10:0 11:2
3 1:8 2:0 3:2 4:1 5:4 6:5 7:117 8:0 9:0 10:0 11:1
3 1:6 2:0 3:2 4:1 5:4 6:5 7:117 8:0 9:0 10:0 11:1
3 1:3 2:1 3:1 4:0 5:4 6:7 7:205 8:0 9:0 10:2 11:0
1 1:4 2:0 3:2 4:0 5:3 6:5 7:226 8:2 9:0 10:4 11:0
1 1:3 2:1 3:1 4:0 5:4 6:9 7:200 8:0 9:3 10:0 11:3
1 1:4 2:0 3:2 4:0 5:4 6:10 7:125 8:0 9:1 10:4 11:2
1 1:5 2:1 3:1 4:0 5:3 6:5 7:117 8:1 9:0 10:1 11:1
2 1:3 2:0 3:1 4:0 5:3 6:4 7:169 8:0 9:0 10:1 11:0
1 1:3 2:0 3:2 4:0 5:4 6:5 7:218 8:2 9:0 10:4 11:0
2 1:6 2:1 3:2 4:2 5:4 6:5 7:42 8:0 9:0 10:0 11:0
2 1:4 2:0 3:1 4:0 5:3 6:5 7:73 8:2 9:0 10:3 11:1
2 1:18 2:0 3:1 4:0 5:4 6:6 7:102 8:0 9:0 10:0 11:2
2 1:18 2:0 3:2 4:0 5:3 6:6 7:102 8:3 9:12 10:2 11:0
2 1:7 2:0 3:0 4:1 5:4 6:1 7:102 8:0 9:0 10:0 11:0
2 1:2 2:1 3:2 4:1 5:4 6:8 7:102 8:0 9:0 10:4 11:1
1 1:6 2:1 3:2 4:2 5:3 6:5 7:212 8:2 9:0 10:6 11:1
2 1:32 2:0 3:2 4:0 5:4 6:5 7:587 8:28 9:24 10:0 11:0
2 1:32 2:0 3:2 4:0 5:4 6:5 7:587 8:0 9:0 10:0 11:0
2 1:3 2:0 3:1 4:0 5:4 6:5 7:587 8:0 9:0 10:0 11:0
3 1:1 2:0 3:2 4:1 5:4 6:7 7:587 8:0 9:0 10:6 11:4
2 1:1 2:0 3:1 4:0 5:4 6:3 7:587 8:0 9:0 10:0 11:0
1 1:7 2:0 3:0 4:1 5:3 6:5 7:37 8:0 9:0 10:0 11:0
3 1:11 2:2 3:2 4:0 5:3 6:4 7:37 8:0 9:0 10:9 11:3
2 1:2 2:0 3:2 4:0 5:5 6:5 7:32 8:0 9:0 10:3 11:0
1 1:1 2:1 3:2 4:0 5:4 6:5 7:170 8:0 9:1 10:2 11:1
2 1:3 2:1 3:1 4:1 5:4 6:7 7:58 8:1 9:0 10:4 11:7
1 1:3 2:0 3:1 4:0 5:4 6:3 7:58 8:0 9:0 10:0 11:1
1 1:10 2:2 3:1 4:1 5:3 6:4 7:58 8:0 9:0 10:0 11:0
1 1:12 2:1 3:1 4:1 5:2 6:4 7:58 8:0 9:0 10:0 11:0
1 1:1 2:0 3:0 4:3 5:3 6:9 7:108 8:0 9:0 10:0 11:0
2 1:2 2:0 3:2 4:1 5:1 6:7 7:108 8:0 9:0 10:2 11:1
2 1:21 2:0 3:2 4:2 5:4 6:7 7:69 8:0 9:0 10:0 11:0
2 1:6 2:0 3:1 4:1 5:4 6:5 7:69 8:0 9:0 10:2 11:0
2 1:4 2:0 3:2 4:0 5:4 6:6 7:138 8:1 9:1 10:2 11:2
2 1:1 2:1 3:2 4:0 5:4 6:7 7:29 8:0 9:0 10:1 11:3
2 1:1 2:0 3:2 4:0 5:4 6:3 7:148 8:0 9:0 10:3 11:0
1 1:4 2:0 3:1 4:1 5:4 6:5 7:148 8:0 9:0 10:0 11:0
2 1:7 2:0 3:2 4:0 5:5 6:7 7:148 8:0 9:0 10:2 11:0
2 1:8 2:0 3:2 4:0 5:4 6:6 7:67 8:0 9:0 10:1 11:0
2 1:2 2:0 3:0 4:1 5:2 6:5 7:44 8:5 9:1 10:5 11:1
2 1:10 2:0 3:2 4:0 5:3 6:5 7:44 8:0 9:0 10:7 11:0
2 1:2 2:0 3:0 4:0 5:4 6:7 7:31 8:2 9:0 10:2 11:0
2 1:6 2:2 3:1 4:0 5:3 6:6 7:31 8:0 9:0 10:2 11:1
2 1:1 2:0 3:2 4:2 5:4 6:7 7:31 8:0 9:0 10:2 11:0
2 1:5 2:0 3:0 4:1 5:3 6:8 7:31 8:0 9:0 10:1 11:0
2 1:1 2:0 3:0 4:0 5:4 6:5 7:106 8:0 9:1 10:1 11:0
2 1:1 2:0 3:2 4:0 5:4 6:5 7:30 8:0 9:0 10:0 11:0
1 1:5 2:0 3:2 4:0 5:4 6:6 7:30 8:0 9:0 10:2 11:0
2 1:5 2:0 3:1 4:0 5:5 6:7 7:30 8:0 9:0 10:1 11:1
2 1:2 2:0 3:0 4:0 5:3 6:5 7:220 8:0 9:0 10:0 11:1
2 1:2 2:0 3:0 4:0 5:3 6:5 7:220 8:0 9:0 10:0 11:1
1 1:2 2:1 3:2 4:1 5:4 6:7 7:62 8:0 9:1 10:0 11:1
2 1:3 2:0 3:0 4:0 5:2 6:9 7:131 8:0 9:0 10:0 11:0
2 1:4 2:1 3:0 4:1 5:2 6:7 7:26 8:0 9:0 10:0 11:0
2 1:16 2:0 3:0 4:0 5:2 6:5 7:175 8:0 9:0 10:1 11:0
2 1:21 2:0 3:2 4:2 5:4 6:7 7:69 8:0 9:0 10:0 11:0
2 1:6 2:0 3:1 4:1 5:4 6:5 7:69 8:0 9:0 10:2 11:0
2 1:6 2:1 3:1 4:0 5:3 6:9 7:69 8:0 9:0 10:10 11:0
2 1:3 2:2 3:1 4:2 5:4 6:7 7:69 8:0 9:0 10:2 11:1
2 1:1 2:0 3:2 4:0 5:4 6:7 7:36 8:0 9:0 10:5 11:1
2 1:5 2:1 3:2 4:1 5:4 6:7 7:65 8:0 9:0 10:8 11:1
2 1:2 2:0 3:2 4:0 5:3 6:6 7:82 8:0 9:0 10:2 11:1
1 1:5 2:0 3:0 4:0 5:3 6:3 7:192 8:0 9:0 10:1 11:3
2 1:17 2:0 3:1 4:1 5:4 6:4 7:192 8:0 9:0 10:0 11:0
1 1:2 2:0 3:2 4:0 5:4 6:5 7:0 8:2 9:0 10:7 11:0
1 1:8 2:0 3:1 4:0 5:4 6:4 7:101 8:0 9:0 10:1 11:0
1 1:3 2:1 3:2 4:0 5:3 6:8 7:131 8:0 9:0 10:1 11:0
1 1:1 2:0 3:1 4:0 5:3 6:7 7:76 8:0 9:1 10:1 11:1
2 1:5 2:0 3:0 4:0 5:3 6:8 7:95 8:0 9:0 10:1 11:0
3 1:1 2:0 3:2 4:1 5:4 6:3 7:65 8:0 9:0 10:1 11:0
3 1:5 2:0 3:2 4:0 5:4 6:9 7:88 8:0 9:0 10:1 11:0
3 1:8 2:2 3:2 4:0 5:3 6:6 7:173 8:2 9:0 10:7 11:0
3 1:5 2:0 3:1 4:0 5:3 6:9 7:126 8:0 9:1 10:1 11:2
1 1:2 2:0 3:1 4:0 5:5 6:7 7:0 8:0 9:0 10:0 11:1
1 1:32 2:0 3:2 4:0 5:4 6:5 7:225 8:28 9:24 10:0 11:0
1 1:32 2:0 3:2 4:0 5:4 6:5 7:225 8:0 9:0 10:0 11:0
3 1:11 2:1 3:1 4:0 5:4 6:5 7:298 8:0 9:0 10:2 11:0
1 1:12 2:0 3:1 4:0 5:4 6:3 7:195 8:0 9:0 10:0 11:0
1 1:16 2:0 3:1 4:0 5:5 6:6 7:94 8:0 9:0 10:1 11:0
1 1:9 2:0 3:1 4:0 5:3 6:4 7:121 8:0 9:0 10:0 11:0
3 1:2 2:1 3:0 4:0 5:3 6:7 7:121 8:0 9:0 10:2 11:0
1 1:4 2:0 3:1 4:0 5:3 6:5 7:74 8:0 9:0 10:1 11:0
1 1:7 2:0 3:2 4:1 5:5 6:5 7:193 8:1 9:0 10:4 11:0
1 1:5 2:0 3:2 4:0 5:4 6:6 7:133 8:0 9:0 10:1 11:0
3 1:6 2:0 3:2 4:0 5:3 6:6 7:88 8:0 9:0 10:2 11:0
1 1:2 2:1 3:1 4:0 5:4 6:9 7:13 8:0 9:0 10:2 11:0
3 1:8 2:0 3:2 4:0 5:3 6:9 7:163 8:0 9:0 10:2 11:0
3 1:14 2:1 3:2 4:0 5:4 6:5 7:37 8:0 9:0 10:2 11:2
3 1:5 2:1 3:0 4:0 5:4 6:3 7:175 8:0 9:0 10:1 11:0
3 1:1 2:0 3:2 4:1 5:4 6:3 7:65 8:0 9:0 10:1 11:0
3 1:5 2:0 3:2 4:0 5:4 6:9 7:88 8:0 9:0 10:1 11:0
1 1:3 2:0 3:1 4:1 5:3 6:4 7:0 8:0 9:0 10:0 11:0
1 1:2 2:1 3:1 4:1 5:3 6:4 7:0 8:0 9:0 10:0 11:0
1 1:8 2:0 3:2 4:1 5:4 6:4 7:238 8:0 9:0 10:0 11:1
3 1:7 2:1 3:1 4:1 5:4 6:4 7:114 8:1 9:0 10:3 11:1
1 1:9 2:0 3:2 4:0 5:4 6:9 7:146 8:0 9:0 10:0 11:0
1 1:12 2:0 3:1 4:0 5:4 6:3 7:194 8:0 9:0 10:0 11:0
1 1:12 2:1 3:1 4:0 5:3 6:6 7:238 8:0 9:0 10:0 11:0
1 1:2 2:0 3:1 4:1 5:3 6:6 7:134 8:0 9:0 10:2 11:1
3 1:5 2:2 3:0 4:0 5:4 6:3 7:121 8:0 9:0 10:3 11:1
1 1:13 2:0 3:0 4:0 5:4 6:8 7:344 8:0 9:0 10:1 11:0
1 1:18 2:0 3:1 4:0 5:4 6:6 7:299 8:0 9:0 10:0 11:2
1 1:1 2:0 3:0 4:0 5:4 6:3 7:377 8:0 9:0 10:0 11:0
2 1:1 2:1 3:1 4:2 5:3 6:8 7:54 8:1 9:0 10:2 11:2
2 1:2 2:0 3:0 4:0 5:4 6:5 7:60 8:0 9:0 10:2 11:0
2 1:1 2:0 3:0 4:1 5:3 6:5 7:171 8:2 9:1 10:3 11:1
1 1:4 2:0 3:0 4:0 5:4 6:5 7:207 8:0 9:0 10:7 11:0
2 1:2 2:0 3:0 4:0 5:4 6:8 7:0 8:1 9:0 10:1 11:0
1 1:1 2:0 3:0 4:1 5:3 6:3 7:0 8:0 9:1 10:0 11:1
1 1:2 2:1 3:0 4:0 5:4 6:6 7:222 8:0 9:0 10:0 11:0
2 1:11 2:0 3:2 4:0 5:4 6:5 7:455 8:4 9:0 10:9 11:0
1 1:1 2:0 3:0 4:1 5:3 6:7 7:0 8:0 9:1 10:1 11:1
1 1:4 2:1 3:2 4:1 5:3 6:6 7:76 8:0 9:0 10:3 11:0
1 1:4 2:1 3:2 4:0 5:3 6:8 7:199 8:0 9:0 10:0 11:0
1 1:7 2:0 3:2 4:0 5:5 6:6 7:192 8:0 9:0 10:4 11:0
3 1:3 2:0 3:2 4:2 5:2 6:3 7:115 8:0 9:2 10:3 11:2
1 1:1 2:0 3:0 4:1 5:4 6:5 7:94 8:1 9:0 10:2 11:0
1 1:13 2:1 3:2 4:3 5:5 6:7 7:96 8:0 9:1 10:3 11:2
1 1:2 2:0 3:0 4:0 5:3 6:6 7:96 8:0 9:0 10:2 11:0
1 1:5 2:1 3:2 4:0 5:4 6:3 7:255 8:0 9:0 10:2 11:0
3 1:2 2:3 3:2 4:2 5:4 6:7 7:82 8:0 9:0 10:3 11:2
2 1:10 2:2 3:1 4:1 5:3 6:4 7:237 8:9 9:9 10:0 11:0
2 1:12 2:1 3:1 4:1 5:2 6:4 7:237 8:0 9:0 10:0 11:0
3 1:3 2:1 3:2 4:2 5:4 6:5 7:82 8:6 9:2 10:5 11:2
2 1:2 2:4 3:1 4:1 5:4 6:7 7:12 8:0 9:0 10:1 11:1
1 1:2 2:1 3:2 4:0 5:3 6:5 7:65 8:0 9:0 10:0 11:0
3 1:8 2:0 3:2 4:0 5:3 6:6 7:120 8:0 9:0 10:0 11:0
1 1:5 2:1 3:1 4:0 5:4 6:7 7:145 8:0 9:0 10:2 11:0
3 1:3 2:1 3:0 4:0 5:5 6:7 7:115 8:0 9:0 10:0 11:2
1 1:3 2:2 3:2 4:0 5:4 6:7 7:33 8:0 9:0 10:1 11:1
2 1:1 2:0 3:0 4:0 5:4 6:3 7:87 8:1 9:0 10:1 11:4
2 1:4 2:2 3:2 4:2 5:4 6:7 7:313 8:0 9:0 10:0 11:2
2 1:1 2:0 3:1 4:0 5:4 6:5 7:81 8:0 9:0 10:0 11:6
2 1:1 2:0 3:1 4:1 5:4 6:8 7:81 8:0 9:0 10:0 11:2
1 1:4 2:0 3:2 4:0 5:4 6:7 7:255 8:0 9:0 10:0 11:1
1 1:4 2:1 3:2 4:1 5:4 6:6 7:28 8:0 9:0 10:2 11:0
2 1:1 2:0 3:0 4:1 5:4 6:4 7:109 8:0 9:0 10:1 11:0
1 1:1 2:1 3:2 4:1 5:4 6:5 7:145 8:0 9:0 10:5 11:3
1 1:5 2:0 3:2 4:0 5:4 6:8 7:0 8:0 9:0 10:0 11:0
1 1:5 2:0 3:1 4:0 5:3 6:8 7:168 8:0 9:0 10:0 11:0
2 1:1 2:0 3:2 4:0 5:4 6:1 7:82 8:0 9:0 10:0 11:0
1 1:8 2:0 3:1 4:0 5:5 6:8 7:97 8:0 9:2 10:0 11:3
1 1:1 2:0 3:0 4:1 5:3 6:3 7:0 8:0 9:1 10:0 11:1
2 1:1 2:0 3:2 4:4 5:2 6:7 7:0 8:0 9:0 10:1 11:1
3 1:3 2:1 3:2 4:0 5:3 6:7 7:0 8:0 9:0 10:6 11:0
1 1:10 2:0 3:2 4:0 5:3 6:5 7:0 8:0 9:0 10:7 11:0
1 1:2 2:0 3:2 4:0 5:5 6:6 7:244 8:1 9:0 10:1 11:0
1 1:0 2:2 3:1 4:1 5:6 6:4 7:244 8:0 9:0 10:3 11:1
2 1:1 2:1 3:2 4:0 5:3 6:5 7:38 8:0 9:0 10:0 11:0
1 1:4 2:0 3:2 4:1 5:3 6:7 7:38 8:0 9:0 10:0 11:2
1 1:2 2:1 3:0 4:1 5:3 6:6 7:58 8:0 9:0 10:5 11:1
1 1:4 2:0 3:0 4:1 5:4 6:7 7:124 8:1 9:0 10:1 11:1
1 1:2 2:0 3:0 4:0 5:5 6:7 7:19 8:0 9:0 10:0 11:0
2 1:1 2:1 3:1 4:0 5:4 6:7 7:0 8:0 9:0 10:3 11:1
1 1:1 2:0 3:1 4:0 5:4 6:6 7:51 8:1 9:0 10:0 11:1
2 1:1 2:0 3:0 4:0 5:3 6:9 7:160 8:1 9:1 10:1 11:3
2 1:1 2:0 3:2 4:0 5:3 6:3 7:29 8:0 9:0 10:0 11:0
2 1:2 2:0 3:0 4:1 5:3 6:6 7:118 8:0 9:0 10:1 11:0
2 1:2 2:0 3:0 4:1 5:3 6:4 7:118 8:0 9:0 10:1 11:0
2 1:7 2:0 3:1 4:0 5:4 6:7 7:118 8:0 9:0 10:6 11:4
2 1:2 2:1 3:2 4:1 5:4 6:6 7:71 8:1 9:0 10:1 11:0
1 1:1 2:0 3:0 4:0 5:4 6:5 7:0 8:1 9:0 10:2 11:1
2 1:9 2:0 3:2 4:0 5:3 6:7 7:93 8:0 9:0 10:6 11:0
1 1:1 2:0 3:0 4:0 5:2 6:5 7:160 8:1 9:0 10:1 11:0
2 1:2 2:0 3:1 4:0 5:2 6:4 7:158 8:0 9:0 10:0 11:0
2 1:2 2:0 3:2 4:0 5:4 6:7 7:31 8:0 9:0 10:1 11:0
1 1:6 2:1 3:3 4:0 5:3 6:9 7:235 8:0 9:0 10:0 11:0
1 1:8 2:0 3:0 4:0 5:4 6:7 7:304 8:0 9:0 10:1 11:0
2 1:3 2:1 3:2 4:1 5:5 6:8 7:376 8:0 9:0 10:2 11:2
2 1:2 2:1 3:1 4:0 5:4 6:5 7:111 8:0 9:0 10:0 11:2
1 1:1 2:0 3:1 4:1 5:4 6:8 7:492 8:0 9:0 10:0 11:0
2 1:2 2:0 3:2 4:0 5:2 6:9 7:67 8:0 9:0 10:0 11:0
2 1:4 2:0 3:1 4:2 5:4 6:6 7:72 8:0 9:0 10:0 11:0
2 1:1 2:1 3:2 4:1 5:3 6:5 7:159 8:0 9:0 10:1 11:0
1 1:16 2:0 3:0 4:0 5:2 6:5 7:317 8:0 9:0 10:1 11:0
2 1:1 2:1 3:2 4:0 5:4 6:10 7:317 8:0 9:0 10:4 11:0
2 1:3 2:0 3:2 4:1 5:3 6:7 7:0 8:1 9:0 10:2 11:0
1 1:2 2:0 3:0 4:0 5:3 6:5 7:85 8:0 9:0 10:4 11:1
1 1:8 2:1 3:1 4:1 5:4 6:4 7:105 8:1 9:0 10:5 11:0
3 1:1 2:1 3:2 4:1 5:2 6:7 7:105 8:0 9:0 10:6 11:1
1 1:7 2:0 3:0 4:0 5:3 6:6 7:278 8:1 9:0 10:1 11:0
2 1:1 2:0 3:1 4:0 5:4 6:7 7:597 8:1 9:0 10:1 11:0
2 1:2 2:0 3:0 4:1 5:3 6:5 7:358 8:0 9:0 10:0 11:0
2 1:2 2:0 3:0 4:0 5:3 6:8 7:39 8:0 9:0 10:1 11:0
2 1:6 2:0 3:0 4:0 5:3 6:6 7:243 8:1 9:0 10:1 11:0
1 1:5 2:1 3:0 4:0 5:4 6:8 7:79 8:1 9:0 10:1 11:0
1 1:1 2:1 3:2 4:1 5:4 6:5 7:79 8:0 9:0 10:0 11:0
3 1:1 2:0 3:2 4:0 5:4 6:5 7:157 8:0 9:0 10:1 11:0
2 1:2 2:0 3:1 4:1 5:5 6:6 7:78 8:0 9:0 10:2 11:0
1 1:1 2:1 3:2 4:0 5:3 6:4 7:99 8:0 9:0 10:0 11:1
1 1:1 2:0 3:2 4:1 5:3 6:5 7:0 8:0 9:0 10:0 11:0
2 1:2 2:1 3:2 4:1 5:4 6:3 7:45 8:0 9:1 10:0 11:1
2 1:12 2:1 3:0 4:1 5:3 6:7 7:103 8:1 9:0 10:2 11:0
2 1:14 2:1 3:0 4:1 5:4 6:7 7:103 8:24 9:12 10:2 11:0
1 1:3 2:0 3:2 4:1 5:4 6:7 7:145 8:0 9:0 10:1 11:0
1 1:1 2:1 3:0 4:0 5:1 6:6 7:12 8:0 9:0 10:0 11:0
1 1:3 2:0 3:1 4:1 5:3 6:7 7:2 8:0 9:0 10:2 11:1
1 1:1 2:1 3:2 4:1 5:3 6:5 7:120 8:0 9:0 10:1 11:0
2 1:8 2:1 3:1 4:0 5:4 6:5 7:188 8:0 9:1 10:3 11:1
2 1:1 2:1 3:1 4:0 5:5 6:5 7:6 8:0 9:0 10:0 11:0
2 1:3 2:0 3:0 4:1 5:3 6:9 7:13 8:0 9:0 10:1 11:0
1 1:3 2:1 3:1 4:2 5:4 6:6 7:30 8:1 9:0 10:2 11:0
1 1:10 2:0 3:1 4:0 5:4 6:5 7:90 8:0 9:1 10:0 11:1
3 1:4 2:0 3:2 4:3 5:3 6:3 7:101 8:0 9:1 10:1 11:1
2 1:2 2:1 3:0 4:0 5:3 6:3 7:8 8:0 9:0 10:2 11:0
1 1:4 2:0 3:2 4:1 5:5 6:9 7:145 8:0 9:3 10:1 11:4
1 1:11 2:1 3:0 4:0 5:3 6:5 7:401 8:2 9:1 10:2 11:1
1 1:1 2:0 3:0 4:0 5:1 6:6 7:35 8:0 9:0 10:0 11:0
3 1:3 2:1 3:2 4:0 5:4 6:7 7:107 8:0 9:0 10:3 11:0
2 1:1 2:0 3:2 4:0 5:3 6:8 7:71 8:0 9:0 10:1 11:0
2 1:6 2:0 3:0 4:0 5:2 6:5 7:63 8:0 9:0 10:3 11:1
1 1:3 2:0 3:2 4:1 5:3 6:3 7:77 8:0 9:0 10:0 11:0
2 1:6 2:1 3:2 4:0 5:3 6:3 7:63 8:0 9:0 10:1 11:0
2 1:10 2:1 3:1 4:0 5:4 6:4 7:66 8:0 9:0 10:2 11:0
2 1:4 2:0 3:1 4:0 5:4 6:8 7:10 8:0 9:0 10:2 11:0
2 1:2 2:0 3:1 4:0 5:3 6:3 7:112 8:0 9:0 10:1 11:0
1 1:3 2:0 3:0 4:0 5:4 6:3 7:30 8:0 9:0 10:1 11:0
2 1:3 2:0 3:0 4:2 5:4 6:7 7:338 8:6 9:0 10:6 11:0
1 1:7 2:0 3:1 4:1 5:3 6:4 7:6 8:0 9:0 10:1 11:0
3 1:4 2:1 3:2 4:1 5:5 6:8 7:10 8:0 9:0 10:4 11:0
1 1:11 2:0 3:0 4:1 5:2 6:7 7:102 8:0 9:0 10:1 11:0
3 1:4 2:1 3:2 4:1 5:3 6:5 7:14 8:0 9:0 10:0 11:0
2 1:5 2:0 3:2 4:0 5:3 6:5 7:6 8:0 9:0 10:4 11:0
2 1:6 2:0 3:0 4:0 5:3 6:8 7:171 8:0 9:2 10:5 11:2
1 1:9 2:1 3:2 4:0 5:3 6:4 7:67 8:1 9:0 10:1 11:0
2 1:1 2:2 3:0 4:0 5:4 6:7 7:67 8:0 9:0 10:3 11:3
1 1:1 2:2 3:2 4:0 5:4 6:7 7:9 8:0 9:0 10:0 11:0
2 1:7 2:0 3:2 4:0 5:4 6:5 7:327 8:0 9:2 10:0 11:2
